id,tag,title,content
b2b98412ca604e1e8b14bcffa9cbf56d,"[증상 및 진단 문의], 두통, 목 통증, 머리 이상, 검사
",평소에 머리가 자주 아픈데 치료 가능 할까요?,안녕하세요\n평소 두통이 많이 오는데요\n약을 먹으면 낫기는하는데 그래도 자주 아픈 편입니다.\n두통이 오는 원인이 있을까요?\n인터넷에 찾아봐도 잘 모르겠어요\n어디서는 목이 안좋아서 그럭다는둥 머리에 이상이 있을수도 있다고 하던데....\n어디서 검사를 받아 봐야 하는지.....
b2ebd81a03eb4659952b0b8258b6f21d,"[증상 및 진단 문의], 측만증, 허리뼈 휘어짐",측만증이 뭔가요?,안녕하세요\n중학생 여자아이를 둔 아이 엄마입니다.\n아이가 측만증 같다라고 하는데 정확히는 학교에서 하는 검사?  같은걸 받았는데\n측만증이 있는거 같다고 하던데 측만증이 뭔지...\n인터넷에 찾아보니 허리뼈가 휘어진거라고 하던데 측만증이 있으면 꼭 치료가 필요 한건가요?\n아이의 허리가 휘었다고 하니 많이 불안하기는 한데 아이에게 물으니 아픈곳도 없다고 하는데\n치료가 꼭 필요한지 치료를 안해도 될련지 궁금해서 글을 남김니다.\n답변 기다리겠습니다.
b51a9cab0f9e432c8dc0edd9c6e09d6e,"[증상 및 진단 문의], 허리 통증, 허리 삐끗, 통증과
",허리통증 문의 입니다.,몇일전 허리를 삐긋 했는데요\n몇일 지나면 괜찮을줄 알고 그냥 있었는데 계속 아프네요?\n정형외과를 가야 할지 통증의학과를 가야 할지....
b5865f5fc5f44f45a0ff77df4503ca72,"[증상 및 진단 문의], 가슴 통증, 가슴골 통증, 기침, 잔기침, 욱신거림, 가슴 앞 통증",가슴통증,안녕하세요 제가 금욜저녁에 퇴근후부터 이미지에 빨간점 위치(가슴골정중앙 평평한곳)에 통증이 있었습니다.\n그때는 기침을 하거나 하면 먼가 거슬리는 정도 그래서 그주위를 찾아 누르면 통증이 있었어요.\n그런데 점점 그 통증이 커져서 가슴앞이 전체 욱신거리는 통증이 심한 느낌이예요.\n제가 그 전에 달리 부딪히거나 무리한거도 없는데 갑자기 자고나니 아프더라구요\n그전에 조금 의심스러운 부분이 있다면 잔기침을 계속 한달가량했는데 기침할때마다 지금 통증이 있는부분이 거슬리면서 아프긴했거든요\n그 과정에 이렇게 통증이 생긴건지..\n너무 걱정이 되네요 어떤이유일까요?
b64ab4c0ffeb4d6a866363a68c7f224c,"[증상 및 진단 문의], 무릎 통증, 쑤시는 통증, 농구, 무릎치료",무릎치료도 가능한가요?,안녕하세요\n40대 남자 입니다.\n최근들어 오른쪽 무릎이 계속아픈데 치료가능할까요?\n최근 운동을 심하게 한것도 없구 몸무게가 늘어 난것도 아닌데\n쑤시듯이 아프네요\n예전에 농구를 좀 하기는 했는데 최근 몇년간 운동을 한적은 없는데\n최근들어 계속 아프네요\n병원에 가서 치료를 받으면 나을런지....\n그냥 쉬어 주면 좋아 질런지...
b7319a7bdfb44f02b9155aa27c7f8daf,"[증상 및 진단 문의], 측만증, 소아 측만증, 외형적 변화 없음, 통증 없음",소아 측만증,소아 측만증이 궁금해서 그러는데요\n저희 아이가 측만증이 있다고 하는데 치료가 필요 할까요\n외형적으로는 아무 표도 안나고 아이가 아프다고 하지도 않는데\n치료가 필요 한지 궁금합니다.
ba30e76af07c464a8a0e7e3b0481f039,"[증상 및 진단 문의], 천장관절증후군, 진단, 치료
",천장관절증후군 질문요,저의 증상이 천장관절증후군 같으데요..\n정확한 진단및 치료가 가능한가요..\n가능하면 어떻게 진단하면 치료하는지요..
bad1362b31004136a15de4fe32992e86,"[증상 및 진단 문의], 특발성, 기능성, 척추 측만증, 슈로스, 통원 치료",추가 질문,첨부한 xray 사진으로는 특발성인지 기능성인지 알 수 없는가요?\n온누리병원에 슈로스 등 측만증 전문 치료사가 계신가요?\n통원시 어떤 방법으로 치료 진행하게 될지 알려주세요
be58cf62be824f22854bd06e290aed69,"[증상 및 진단 문의], 측만증, 치료 가능, 치료 방법, 비용",아이가 측만증이 있다고 하는데 치료 가능할까요?,아이가 대학병원에서 측만증이 있다고 진단 받았는데\n대학병원에서는 뚜렷한 치료 방법이 없다고 하는데\n여기 병원에서는 치료 가능한가요?\n치료를 한다면 어떤 치료를 하는지 궁금합니다.\n혹시 비용도 알수 있을까요?
bfacddf7f24245f2a65399f08ca88e5c,"[증상 및 진단 문의], 날개쭉지 통증, 통증, 신경, 불면증, 마사지, 안마의자",날개 쭉지가 아파요 ㅠ.ㅠ,"안녕하세요\n최근들어 흔히들 말하는 날개쭉지 부위가 아프서 문의 드립니다.\n친구들이 날개 나는거 아니냐고 놀리는데  ㅡ,.ㅡ\n전 아파서 힘들어요\n못 움직은 정도는 아는데 계속 신경이 쓰이고 아프고 잠도 못자겠고 좀 도와주세요\n왜 이런건지 모르겠어요\n아픈 곳을 마사지도 해보고 안마의자에도 앉아보고 했는데 영~~~~ 나아지지 않아요\n치료 가능하겠죠  ^^"
bfc32be3adb3464aacc4662b3829e91b,"[증상 및 진단 문의], 다리 통증, 저림, 근육 경련, 다리, 검사",어머니 다리가 아프다고 하시는데 치료 가능한가요?,안녕하세요\n어머니 다리가 많이 아프다고 하시는데\n증상은 저림... 죄가 자주 나신다고....  항상 다리쪽이 힘들다고 하시는데\n여기 통증에서 치료가 가능할까요\n아님 큰 병원 가서 검사를 받아봐야 하는지\n큰병원에 간다면 어디로 가야 하는지 궁금합니다.
c1df112d1bd14c27abd3714e213ba8a4,"[증상 및 진단 문의], 측만증, 치료, 비용
",측만증 치료 받고 싶은데 어떻게 하면 되나요?,안녕하세요\n측만증 치료를 받고 싶은데 어떻게 해야 하나요?\n측만증 진단은 받았는데 치료랑 비용이 궁금해요
c40a4f99c7584baaa6a01ffdd4367ad8,"[생활관리 및 기타 문의], 허리 통증, 도수치료",허리 도수치료 가능한가요?,현재 다른 병원에서 허리가 안파서 치료를 받고 있는데요\n도수치료도 함께 받고 있습니다.\n거리가 멀어서 집 근처 가까운 곳에서 치료를 받고 싶은데\n혹시 여기서도 도수치료 하시는가요?
c4b51a35957b455b80f992acda0c5f28,"[치료 및 시술 문의], 힐트테라피, 고강도레이저, 예약",힐트테라피 치료 가능한가요?,병원에 힐트테라피(고강도레이져) 치료 가능한가요?\n가능 하다면 예약을 따로 해야 하나요?
c56b8bd20cdc435fbd01f748e4b2cd81,"[예약, 진료, 비용 문의], 측만증, 통증, 검진 프로그램",특수 검진 프로그램이란게 뭔가요?,안녕하세요 홈페이지에 나와 있는 검진프로그램 보고 연락 드렸는데요\n어떤 목적? 어떤 검진을 하는지 자세히 모르겠어요\n아이가 측만증? 은 아닌듯 한데 생활하는데 간혹 통증을 호소 하기도 하고\n여기 저기 아파다고 하기도 하고....\n저도 계속 적인 통증은 없는데 간혹 아프다 말고 하는게 있는데 이런경우 검진을 받아 봐야 하는지요?\n비용은 얼마 인지도 궁금 합니다.\n자세한 설명 부탁 드립니다.
c753431eb3224db689104dcec504533c,"[증상 및 진단 문의], 측만증, 치료, 아픈 곳 없음",측만증 치료를 안하면 어떻게 돼요?,"측만증 이라고 하는데 꼭 치료를 해야 하나요?\n측만증이라고 말씀해 주신 병원에서는 꼭 해야 한다고 하던데\n치료를 꼭 해야 하는지 궁금합니다.\n해야 한다면 왜 치료를 해야 해요? 현재로는 아픈곳도 없는데 왜 해야 하는지 모르겠네요 ㅡ,.ㅡ"
c7bfaebe2bef4a639c5c10aa5673a6c7,"[증상 및 진단 문의], 어깨 통증, 어깨 통증 치료, 스테로이드, 어깨 통증 치료, 휴식",어깨 통증 치료 가능 하나요?,어깨통증때문에 고생하고 있는 40대 남자 입니다.\n정형외과에서는 수술할 정도는 아니라고 하는데  치료를 받아도 썩 나아지는것 없이 계속 아프네요\n주위에서 스테로이드를 계속맞으면 안좋다고 하는데 일도 해야 하고 계속 아프고 어떻게 해야 할지 모르겟네요\n쉬어주면 괜찮다고 하는데 일을 쉴수도 없고 방법이 없을까요?
cb70c58460a842eaad3eec6ea8dd5327,"[치료 및 시술 문의], 무릎 통증
",무릎 통증 치료 문의,Content not found.
cbd5d888fbdb4be7ab888a19c5de3f2e,"[증상 및 진단 문의], 대상포진, 통증, 피부 발진",대상포진 치료 가능 한가요?,어머님이 대상포진인거 같은데 혹시 치료 가능한가요?\n인터넷으로 검색해보니 어머니에게 나타나는 증상이 대상포진 증상과 비슷한거 같은데\n통증도 많이 있으신거 같구요\n피부에 뭐가 나기도 해서요\n대상포진도 치료 가능한가요?
d2fbc1aeb447403a8af2eee8815203f8,"[예약, 진료, 비용 문의], 진료 시간, 토요일 근무",토요일 몇시 까지 진료 하시나요?,토요일 몇시 까지 진료 가능한가요?\n얼마전 몸이 너무 아파서 고생했는데 동래에 있는 병원중에 토요일 근무시간이 조금 길던데\n몇시까지 가야 진료 하능한가요?
d46da78e5b104e07adfff71646b55bef,"[예약, 진료, 비용 문의], 허리 통증, 허리 치료, 허리 운동",허리가 아픈데 치료 가능할까요?,최근 들어 허리가 아픈데 치료 가능 하죠?  ^^\n허리치료는 어떻게 하나요?\n비용도 긍금한데 알려 주실수 있나요?\n혹시 허리가 아프지 않기 위해서 해야 하는 운동 같은게 있으면 알려 줄수 있나요?
d4956aa1824d4d4d9bd7b75983a44f48,"[증상 및 진단 문의], 팔꿈치 통증, 골프, 팔꿈치 치료 주사",팔꿈치 통증 치료 가능 한가요?,팔꿈치 통증때문에 문의 합니다.\n요즘 다시 골프를 치기 시작했는데 팔꿈치가 아프네요  예전에는 괜찮았는데\n한 2년 정도 쉬다가 다시 칠려고 하나 팔꿈치가 아픔니다.\n주위에 물어 보니 팔꿈치 치료 주사 한방이면 치료 가능 하다고 하던데\n진짜 주사 맞아도 되는건가요?\n주위 분들이 맞아도 된다 안단되 말들이 많아서\n주사 한대면 괜찮아 질까요?
d5b7209da690478abbedb671d5f886cb,"[증상 및 진단 문의], 어깨 통증, 등 통증, 날개쭉지 통증, 바늘 찌르는 듯 통증","어깨 쭉지, 등(날깨 쭉지) 아파요 어떻게 해야 해요","등(날깨 쭉지)이 자주 아프고요 어깨가 자주 많이 아파요\n이거 왜 그런건가요?\n너무 자주 아파고 많이 아파요\n누가 뒤에서 바늘로 찌르는것 같기도 하고.....\nㅡ,.ㅡ"
d74bfa362b55411a92fcb4409fc6b62b,"[증상 및 진단 문의], 팔꿈치 통증, 골프, 오른쪽 팔꿈치, 팔꿈치 통증 치료, 치료 기간",팔꿈치 통증 치료 가능 할까요?,안녕하세요\n최근에 골프를 시작한 사람입니다.\n친구들과 스크린 골프를 몇번 다녀 왔는데 그 이후로 오른쪽 팔꿈치가 아파서요\n심한건 아니듯 한데 신경이 쓰이는 정도인데 치료를 받는게 좋을까요?\n치료 한다면 치료 기간은 얼마나 걸릴까요?
d939fc708df644e1bcea035370ae73c6,"[예약, 진료, 비용 문의], 물리치료, 물리치료 기계, 비용",물리치료만 가능 한가요?,물리치료만 가능한가요?\n가능하다면 어떤 물리치료 기계가 있나요?\n혹시 비용도 알수 있을까요?
d97f6a696ce24371830548a64ffc64c1,"[생활관리 및 기타 문의], 예상 키, 운동, 성장, 키",아이 키가 얼마나 클까요? 알수 있나요?,안녕하세요\n중학생 남자 아이를 키우고 있는 엄마에요\n저희 아이가 또래 보다 키가 좀 작은데 예상 키를 알수 있을까요?\n예상 키 보다 좀더 클수도 있는건지 궁금합니다.\n키가 클려면 어떤 운동을 하는게 좋은지 알려 주실수 있을까요?
da3eefcb86484eca930e793760dfdcc7,"[증상 및 진단 문의], 측만증",측만증 그냥 내버려 두면 어떻게 돼나요?,측만증 그냥 내벼려 두면 어떻게 되나요?\n아시는 분중에 측만증이 있는데 그냥 있어두 된다는 분이 있어서요?
db5dcb05aa474ec1bb119a967812c5c6,"[증상 및 진단 문의], 측만증, 특발성, 기능성, 콥스 각도, 교정치료",측만증 원인,1. 측만이 있는데 특발성인지 기능성인지 알 수 있는 방법이 있나요? (31세 남성인데 측만이 있다는 것을 28세쯤 알게 되었습니다)\n2. 특발성은 치료불가능하고 기능성은 후천적 요인이라 교정치료로 개선가능하다고 알고있습니다. 맞나요?\n우선병원 방문하기전에 여쭤봅니다.\n사진 첨부할게요(콥스 각도도 알고 싶습니다)
dc448486695341b1bb8378f189d89d68,"[생활관리 및 기타 문의], 성장, 키, 성장 주사
",중학생 키(성장) 문의 드려요,"중학생 남자 아이를 키우고 있는 엄마 입니다.\n아이가 또래에 비해 키가 좀 작은데 혹시 여기 병원에서도 치료 하시나요?\n엄마, 아빠가 그렇게 크지 않아서 아이의 키가 걱정입니다.\n또래 보다 컷으면 하는게 부모 마음인지라  현재 아이의 키가 작다보니 걱정입니다.\n혹 아이의 키를 좀 키울수 있는 방법이 있나요?\n성장 주사 같은것도 놓아 주시는지 궁금합니다.\n빠른 답변 부탁 드립니다."
de306717939d496bbb45d1f7f4634eb8,"[증상 및 진단 문의], 발가락 통증, 걸을 때 통증, 통증의원, 한의원, 정형외과",발가락이 아픈데 여기서 치료 가능 할까요?,걸어 다닐때 발가락이 아픈데요\n치료 가능 할까요?\n어느 병원에 가야 할지 모르겠네요\n한의원에 가야 하는지 정형외과? 아님 여기 통증의원으로 가야 하는지 모르겠어요?
e250458314e845fc99a4e89d9bb9e396,"[예약, 진료, 비용 문의], 통증 치료, 통증의학과",통증 치료는 안하는가요?,통증 치료는 안하나요\n통증의학과 로 나오는데.....????????????
e3362732fb12407eaae85b44390c05a6,"[증상 및 진단 문의], 다리 저림, 다리 뭉침, 바늘 찌르는 듯한 통증, 한의원 치료",어머니가 다리가 저리기도하고 뭉치기도 하십니다.,안녕하세요\n60대 어머니 입니다.\n최근들어 다리가 져린감이 많이 들고 가끔 뭉치기도 하며 바늘로 찌르는듯한 느낌도 든다고 합니다.\n한의원을 다니시는데 차도가 없어서 문의 드립니다.\n이런증상도 치료 가능할까요?
e5a4c4f64710457aa57e36a0e9811c1a,"[증상 및 진단 문의], 발바닥 통증, 족저근막염, 아침 불편감, 보행 시 통증",발바닦이 아픈데 치료 해야 하나요?,안녕하세요\n요즘 발바닦이 아픈데 이거 치료 해야 하는건가요?\n아침에 일어나면 조금 불편하다가 조금 지나면 괜찮아 지기는 한데\n어떤때는 조금 걷다가 아프기도 하고 좀 그래요 ^^\n이것두 치료를 해야 할까요?\n증상을 찾아 보내 족저근막염? 이런건지\n족저근막염은 치료 안해도 낳아진다고 하기도 하던데\n가끔 불편해서요\n답변 부탁 드립니다.
e6009f5358704a0bb690cf3fc02ca371,"[예약, 진료, 비용 문의], 성장프로그램, 성장, 차이점",성장프로그램 자세한 설명 부탁 드려도 될까요?,안녕하세요\n다름이 아니라 성장프로그램이라고 있던데\n자세한 설명을 부탁드리고자 글을 남김니다.\n어떤 프로그램으로 어떤방식으로 성장프로그램을 진행하는지 알고싶습니다.\n자세한 설명이면 좋겠으나 너무 간략한 내용이나마 설명 부탁 드립니다.\n다른 병원과는 어떤 차이점이 있는지 알고 싶기도 하구요\n부탁 드립니다.\n참고로 저희 아이는 초등학교 5학년으로 내년에 6학년으로 가는데 또래 보다 작은것 같아 걱정이 많은 부모입니다.\n자세한 설명이 있으면 병원을 선택하는데 도움될것같아 글을 남깁니다.\n답변 기다리겠습니다.
e6b71c0ef3c84a4a9f68cd689e402579,"[예약, 진료, 비용 문의], 일자목, 치료, 비용",일자목 치료 가능한가요?,혹시 일자목 치료 가능한가요?\n치료 가능하다면 어떤 치료를 하시는 궁금합니다.\n치료 비용도 알수 있으면 좋을듯 한데 가능할까요?
e7a8e910afc140e7921c1772af0585fa,"[증상 및 진단 문의], 허리 통증, 잦은 허리 통증, 불편함, MRI, 주사 치료, 물리치료",허리가 아픈데 치료 가능 할까요?,30대 남성입니다.\n허리가 자주 아픈 편인데 다른 병원에서 MRI 등의 검사를 해보았습니다.\n그쪽 병원에서는 수술할 정도는 아니다 라고 하시면서\n간단한 주사 치료와 물리치료만을 시행 하였습니다.\n하지만 저는 허리가 자주 아프고 불편함을 계속 느낌니다.\n혹시 이런 증상도 치료가 가능 할까요?
e81a38292c3747deb5d0f7daba75f4c1,"[예약, 진료, 비용 문의], 진료 가능
",김영환 원장님 언제부터 진료 하세요?,안녕하세요\n김영환 원장님 께서 병원이 옴기신다고 해서요\n원장님 언제부터 그병원서 진료 가능해요?
ea34be1954144b7a96f9c9537c8c85ed,"[증상 및 진단 문의], 측만증, 왼쪽 어깨, 내력, 등 통증, 20대",측만증 문의 입니다.,안녕하세요 측만증 문의좀 드릴려구 하는데요\n거울을 보면 왼쪽 어깨가 내력 간듯 하구요\n가끔 등 쪽으로 통증이 발생 하기도 합니다.\n증상을 찾아 보니 측만증도 의심 할수 있다고 해서요\n혹시 저같은 증상이 측만증일 수도 있을까요?\n참고로 20대 초반 여자 입니다.
ed7a0498af474a72b3192fb4902b7db8,"[증상 및 진단 문의], 측만증, 치료",측만증 치료....,측만증 치료 자신 하시나요?\n다른 병원에서 치료를 받아 보았지만 그때 뿐이더군요\n이 병원은 치료를 자신 하시나요?
f12e9c9ed17f452e9685d31c03740857,"[증상 및 진단 문의], 측만증, 측만증 진단",측만증 치료 받고 싶은데요,저~~ 측만증 치료를 받고 싶은데요\n이번에 수능 마치고 대학 준비중인데요\n측만증치료 가능 할까요?\n중학교때 측만증 진단을 받았는데 치료를 안하고 있었구요\n고등학교때는 공부하느라고.... ㅋㅋㅋ\n참고로 여자입니다.
f1e3d17010814ba0bf39dfe3ecce27cb,"[증상 및 진단 문의], 발목 통증, 발목 부상, 찜질, 냉찜질
",운동을 하다가 발목을 다쳤는데요...,"운동을 하다가 발목을 다쳤는데요\n온찜질을 해야 할지, 냉찜질을 해야 할지....\n사람들 마다 이야기 하는게 다 틀려서...."
f443874bcdf146698c77e65bad056fdf,"[증상 및 진단 문의], 측만증, 측만증 치료",측만증 치료 가능한가요? 가능하다면 어떤치료를 하시는지요?,측만증 치료 여부가 궁금합니다.\n측만증을 가지고 있어서 여러 병원을 다녀 봐도 특별히 나아지는 경우가 없어서요\n여기서는 측만증 치료를 어떤식으로 하는지 궁금합니다.\n비용도 혹시 알려 주실수 있나요?
f482a9c0c4ef4e72be503e378754136e,"[증상 및 진단 문의], 통증
",통증,Content not found.
f4e6ef26b86546ed8ae08abe89153616,"[증상 및 진단 문의], 측만증, 목 통증, 등 통증, 날개쭉지 통증, 반복 통증",측만증이 있는 20대 여성입니다.,"안녕하세요\n다른병원에서 측만증 진단을 받은 20 여성입니다.\n측만증이 있다는것은 고등학교를 다닐때 알았는데 아무런 증상이 없어서 그냥 있었는데....\n최근들어 목, 등쪽에 통증이 있습니다.\n특히 흔히들 날개쭉지 라고 하는..... (정확한 용어는 몰라서) 곳이 많이 아프네요\n눌러도 보고 참아도 보고 하는데 계속적으로 반복되서 통증이 나타 납니다.\n혹시 이것도 측만증 때문에 오는 통증인지 아님 다른 원인이 있느것인지...\n궁금합니다."
f57a8643b9e5495f9391326b9f75f767,"[증상 및 진단 문의], 측만증, 소아 측만증, 검진, 아픈 곳 없음, 외형적 이상",소아 측만증 치료 해야 할까요?,안녕하세요\n저 초등학교 6학년 남학생 부모입니다.\n최근 아이가 학교에서 검진을 받았는데 측만증이 있다고 하네요\n여기 저기 찾아 보니 치료를 해야 하는건지 아니면 그냥 두어도 될런지 판단하기 너무 어려워서\n이렇게 글을 남김니다.\n아이는 특별히 아픈곳은 없다고 하는데 외형적으로 이상도 보이지 않는것 같구요\n아프지 않는데 치료를 꼭 해야할까요\n아이 학원때문에 시간이 될런지 그것두 궁금하구요\n혹 치료를 한다면 시간은 얼마나 걸린지\n빠른 답변 부탁드립니다.
f756090ec068453bb432258c78a4272f,"[예약, 진료, 비용 문의], 진료, 대한통증의원",김영환 원장님 진료 하고 있신가요?,김영환 원장님 예전 대한통증의원에서 진료하시던 원장님 맞으신가요?\n예전에 진료 받아 본 적있는데 병원을 옴기셨다고 하셔서...
f98901bcd31d48fd90d9985c24884854,"[치료 및 시술 문의], 외측상과염, 수술, 고강도 레이저, 가격, 실비청구",치료문의 드립니다.,1년전쯤 외측상과염으로 수술을 했습니다.\n직업상 팔을 많이 써서 통증이 심한데 고강도 레이저 치료를 받아보고 싶은데 따로 예약을 해야 하는지요?\n고강도 레이저만 받을수 있는지도 궁금하고 가격도 궁금합니다. 실비청구도 가능한지요?
f9b3efb2dfda45aa841f2a93d60d6d45,"[증상 및 진단 문의], 측만증, 자세 이상, 측만증 치료, 치료 과정, 통증",초등학생 측만증 문의 입니다.,안녕하세요\n다름이 아니라 초등학교 6학년 여자 아이를 키우고 있는 엄마 입니다.\n저희 아이가 자세가 이상해서 다른곳에서 검사를 받아봤는데  측만증 이라고 하더군요\n그 병원에서는 치료를 해야한다고 하는데 거리도 멀고 여러사정으로 집근처를 알아 보다 연락 드립니다.\n현재 아이는 아픔 곳은 없다고 하는데 측만증 치료를 꼭 해야 하는거죠?\n치료를 하게 된다면 어떤 치료를 해야 하는지 치료 과정중에 혹 아픈 치료가 있는지 궁금합니다.\n빠른 답변 부탁 드립니다.
fa89f1b0210846a8b364aabf34e52c43,"[증상 및 진단 문의], 다리 통증, 다리쪽 통증",다리가 많이 아프다고 하시네요,안녕하세요\n다름이 아니라 저희 어머님이 평소에 다리가 많이 아파다고 하시는데 어떤 치료가 필요 할까요\n나이가 많으신것도 아닌데 그렇다고 무릎이 아프다고 하시는것도 아니구요\n그냥 다리가 많이 아프다고만 하십니다.\n평소 운동도 많이 하시지 않는데 자주 다리쪽이 아프다고 하시니 걱정이 됩니다.\n이런것도 치료가 가능할까요\n매일 아프다고 하시는건 아닌데...\n답변 부탁 드립니다.
fb71a228e05b49c6b8f69c41c9cde2ac,"[증상 및 진단 문의], 다리 통증, 성장통",아이가 다리가 아프다고하는데 병원에 가야 할까요?,안녕하세요\n초등학생을 키우고 있는 아이 엄마 입니다.\n요즘 아이가 다리가 자주 아프다고 하는데 병원에 가야할지\n주위에서는 성장통이다.\n그러다 괜찮아진다.\n병원에 가봐라 가는게 좋다 등등...\n결정을 못하겠는데 병원에 가보는게 좋을까요?
fbb88d32672944878c17ee197704908b,"[생활관리 및 기타 문의], 성장, 성장 클리닉, 성장 예측",또래 보다 키가 작아 걱정입니다.,초등학교 5학년 남아 아이를 키우고 있는 엄마 입니다.\n아이가 또래 아이들 보다 키가 작아 고민입니다.\n성장 크리닉도 진행 하고 있던데\n어떤 치료를 하는지 궁금합니다.\n아이의 키가 얼마까지 클지 알수도 있다고 하던데\n어떻게 알수 있을까요?
fce812ec4de94924bebb7cf34952de20,"[증상 및 진단 문의] 어깨 높이 차이, 측만증, 통증",아이 어깨 높이가 다른거 같은데 이런것도 측만증 때문 인가요?,안녕하세요\n초등학생 여자 아이 엄마 입니다.\n얼마전에 무심코 아이를 보는데 아이 어깨 높이가 다른것 같더라구요\n아이가 잘못 서있는 건가 하고 보니 양 발로 서있는데 어깨 높이가 다른것이 신경 쓰여서\n이야기 했더니 자기는 바로 서 있는 거라고 하는데\n제가 보기에 어깨 높이가 차이가 나더군요\n여기 저기 찾아 보니 측만증 때문 일수 있을것 같아 문의 드립니다.\n혹 측만증 때문 이라면 치료를 하는게 맞는건지\n아니면 아이에게 계속 바로 어깨 높이 맞추라고 하는게 맞는건지....\n답변 부탁드립니다.
fcf6fa45b97d4b7890a67aa43091821e,"[증상 및 진단 문의], 날개쭉지 통증, 쑤시는 통증, 묵직한 통증","날개쭉지 부분이 많이 아프요 ㅡ,.ㅡ",안녕하세요 30대 후반 여성 입니다.\n몇 달 전부터 날개쭉지 쪽이 너무 아픈데 이건 왜이런걸까요?\n아파다가 말겠지 했는데  계속 아프네요\n바늘로 쑤시듯이 아플때도 있고 묵직하게 아플때도 있고 하는데\n이부분이 왜 아픈지 모르겠어요\n특별히 이부분만 사용 한다던지 운동을 한다던지 하지도 않는데....\n이런 곳도 치료가 가능한가요?
fd6e444a312e4e24b064782674a007b3,"[예약, 진료, 비용 문의], 특수검진, 검진 프로그램, 실비 적용, 검진 비용",특수검진 프로그램이 실비가 되나요?,안녕하세요\n초등학교 5학년 자녀를 둔 부모입니다.\n홈페이지에 보니 특수검진 이란것을 하시던데 혹시 이 검진 프로그램이 실비가 되는건가요?\n실비 적용이 된다면 검진 비용은 얼마 인가요?
