Title,Source,Question,Question Link,Question Author,Question Date,Answer,Answer Link,Answer Author,Answer Date
측만증이 있는 20대 여성입니다.,,"안녕하세요
다른병원에서 측만증 진단을 받은 20 여성입니다.
측만증이 있다는것은 고등학교를 다닐때 알았는데 아무런 증상이 없어서 그냥 있었는데....
최근들어 목, 등쪽에 통증이 있습니다.
특히 흔히들 날개쭉지 라고 하는..... (정확한 용어는 몰라서) 곳이 많이 아프네요
눌러도 보고 참아도 보고 하는데 계속적으로 반복되서 통증이 나타 납니다.
혹시 이것도 측만증 때문에 오는 통증인지 아님 다른 원인이 있느것인지...
궁금합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=93&page=21,이유라,11-15,"안녕하세요 온누리통증의원입니다.
우선 말씀해주신 증상만으로는 정확한 병명을 판단하기는 힘들듯 합니다.
나타나는 통증의 부위가 측만증에 의해서 나타는 통증인지..
아님 목 디스크에 의해서 나타나는 증상인지....
환자분의 정확한 상태(평소의 자세, 측만증이 있는 부위 등) 를 알수 없어 정확한 답변을 드리기가 어려울듯 합니다.
하지만 증상만으로 판단하자면 측만증 또는 목 디스크 둘중 하나이지 않을까 판단합니다.
내원하시여 원장님과 상담 및 간단한 검사를 진행하여 정확한 원인을 찾아 치료 하시는것이 좋을듯합니다.
두 변명 모두 참는다고 만사가 아닌 병이니 상담을 권합니다.
참고로 목 디스크, 측만증 모두 저희 병원에서 치료 가능합니다..",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=94&page=21,관리자,11-15
어머니가 다리가 저리기도하고 뭉치기도 하십니다.,,"안녕하세요
60대 어머니 입니다.
최근들어 다리가 져린감이 많이 들고 가끔 뭉치기도 하며 바늘로 찌르는듯한 느낌도 든다고 합니다.
한의원을 다니시는데 차도가 없어서 문의 드립니다.
이런증상도 치료 가능할까요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=91&page=21,최철환,11-15,"안녕하세요 온누리 통증의원 입니다.
우선 말씀하신 증상의 치료는 저희 병원에서 치료가 가능 할것으로 판단됩니다.
현재도 여러 환자분들이 비슷한 증상을 호소하셔서 저희 병원에 내원하고 계시니...
아마도 60대 라고 하시니 허리 디스크 또는 허리 협장증을 의심할수 있을듯 합니다.
물론 정확한 진단은 영상(MRI, 또는 CT)을 통해서 정확한 진단을 내릴수 있으나
말씀해주신 증상만으로 봐서는 디스크, 또는 협착일 것으로 판단 됩니다.
우선 저희 병원에서는 비수술적 치료를 통하여 지금의 증상을 호전 시켜 드릴수 있을듯 하며
좀더 정확한 진단 및 치료가 필요 하시다면 내원하여 원장님과 상담해 보실것을 권해 드립니다.
저희 병원에서는 이동형 X-RAY(엑스레이)장비를 통하여 정확한 위치에 치료약물을 주입하여
환자분들의 증상을 호전 시켜드리고 있으며 앞에서 언급 하였듯이 비수술적 치료를 합니다.
감사합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=92&page=21,관리자,11-15
아이가 허리가 아파다고 하는데 치료 가능할까요?,,"저...  아이가 계속 허리가 아파다고 하는데..
아프다 안아프다 하기도 하고 등이 아프다고 하기도하고
어떨때는 엉덩이 밑에가 아파다고 하기도 합니다.
아이가 아프다고 하니 걱정이 되는데 어디를 가서 검사하고 치료해야하는지 몰라서 글을 남깁니다.
혹시 이런경우도 검사 및 치료도 가능한지....",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=89&page=21,서율맘,11-12,"안녕하세요 온누리 통증의원 입니다.
우선 아이가 아프다고 하니 걱정이 많으시겠네요
글만으로는 아이의 아픈 원인을 알수는 없을 듯 하지만
설명해주신 증상만으로 판단하자면 척추쪽으로의 문제가 있지 않나 라고 판단이 됩니다.
우선 척추에 문제가 있다면 가장 먼저 x-RAY를 찍어 볼것을 권해 드리며
다음으로 아이를 케어 할수 있는 병원을 선정하여 치료 하는것이 좋을것으로 판단 됩니다.
혹시 측만증의 진단이 나온다면 소아 측만증의 경우 치료 시기가 중요하므로 적당한 병원을 찾아 치료할것을 권합니다.
^^
참고로 저희 병원에서도 측만증 치료를 하고 있다는거 참고 부탁 드립니다. ^^;;;",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=90&page=21,관리자,11-12
통증의학과에서도 무릎연골 주사 맞을수 있나요?,,"통증의학과에서 무릎연골 주사 맞을수 있나요?
항상 정형외과에 가서 맞았는데 통증의학과에서도 맞을수 있는지 궁금해요?
보험도 되는건가요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=87&page=21,이영숙,11-12,"안녕하세요 온누리통증의원입니다.
우선 통증의학과에서 무릎연골 주사는 언제든지 맞을수 있습니다.
물론 의료보험도 되구요
걱정하지 마시고 방문하시고 원장님과 상담 후 치료 받으시면 됩니다.
참고로 저희 병원은 주사한대를 놓더라도 초음파를 이용하여 정확한 위치에 주사를 놓고 있습니다. ^^",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=88&page=21,관리자,11-12
운동선수를 둔 부모입니다.,,"안녕하세요
아이가 축구선수로 활동하고 있는 부모 입니다.
최근들어 아이가 무릎근처가 아파다고 합니다.
다른 병원에 가서 검사를 받아 봐도 특별한 이상이 없다고 하고
아이는 무릎이 아프다고하고(특히 앞쪽 무릎 약감 밑에...) 합니다.
운동을 못할정도는 아닌데 계속 신경이쓰인다고 합니다.
혹시 이런것도 치료가 가능할까요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=85&page=21,최상학,11-12,"안녕하세요 온누리통증의원 입니다.
일단 다른 병원에서 어떤 검사를 받아 보셨는지는 잘모겠으나
지금 말씀하신 부위의 경우 운동선수를 하는 성장이 아이들에게서
간혹 나타나는 증상으로 사료 됩니다.
(정확한 병변부위를 보아야만 판단이 가능할듯 합니다.)
통상적으로 말씀하신 부위의 경우 특별한 치료 보다는 충분한 휴식이 필요한 경우가 대부분이나
운동선수로써 쉴수 있는 상황이 아니라면 주사 또는 일상적인 물리치료 보다는
저희 병원에 있는 힐트테라피(고강도레이져치료기)를 받아 보시는것도 도움이 될듯 합니다.
정확한 병변을 확인하고 아이의 증상을 정확히 진단하기 위해서는 내원하여 보아야 할것 같습니다.
시간이 되신다면 병원으로 전화 주셔서 예약하고 내원 할것을 권해 드립니다.
예약 : 051-714-1831",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=86&page=21,관리자,11-12
프롤로 치료 어떻게 하는건가요?,,"프롤로 치료가 궁금 한데요?
프롤로 치료라고 하면 스테로이드를 쓰지 않는다고 하던데 맞는 건가요?
여기 병원에서도 프롤로 치료를 한다고 하던데 정말 스테로이드를 사용하지 않고 치료하는건지?
프롤로 치료를 할수 없는 부위도 있는지 궁금합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=83&page=21,최순옥,11-11,"안녕하세요 온누리통증의원 입니다.
먼저 프롤로테라피에 대해 문의 하셨는데 흔히들 인대증식치료 라고 하는데요
우선 프롤로테라피의 경우 스테로이드를 거의 쓰지 않는다는 것은 사실입니다.
하지만 경우에 따라서는 아주 소량의 스테로이드가 필요로 하는 경우도 있으므로 절대 라던지 완전히 라는 단어는 쓰기 좀.....
저희 병원에서 하는 프롤로의 경우 스테로이드를 거의 쓰지 않고 있으나 앞서 말씀드린데로 아주 간혹 꼭 필요한 경우 스테로이드를
사용하기도 합니다.
프롤로의 경우 자가면역치료....  즉 스스로 병변이 나아지도록 돕는 약물을 사용하여 병변을 치료하는 방법입니다.
병원마다 그리고 의사들 마다 사용하는 약물이 조금씩 다를수 있다는 점만 아시면 될듯합니다.
그리구 프롤로의 경우 관절 즉 인대에만 사용 하는 치료 방법은 아님니다.
자세한 상담 및 치료는 내원 하여 원장님과 상의 하는것을 권해 드립니다.
부족한 답변은 내원하셔서 상담을 받아 보세요
감사합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=84&page=21,관리자,11-12
천장관절증후군 질문요,,"저의 증상이 천장관절증후군 같으데요..
정확한 진단및 치료가 가능한가요..
가능하면 어떻게 진단하면 치료하는지요..",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=80&page=22,빵사모,11-04,"안녕하세요
온누리통증의원 입니다.
우선 천장관절증후군 같다고 하셨는데.........
정확한 진단과 진찰은 내원하셔서 원장님과 상담을 통하여 진단이 가능할것으로 사료 됩니다.
천장관절증후군 뿐만 아니라 다양한 병변의 원인으로 환자분 본인과 같은 증상을 호소하실수 있기때문이며
저희 병원에서는 우선 원장님의 문진, 촉진, X-ray 등을 통하여 진단을 하여 환자분에게 최선의 치료를 권해 드리고 있습니다.
또한 환자분의 연령대나 상태 등을 전혀 모르는 상태에서 뭐라고 말씀드리기는 어렵습니다.
정확하게는 내원을 하셔서 검사를 통하여 진단하여 치료를 시행하여야 할것으로 판단됩니다.
저희 병원에서 치료를 하실경우 주사 치료 또는 도수 치료를 하실수 있으며 치료 방법은 원장님께서 최종 판단을 하실겁니다.
도수치료의 경우 치료사와 1:1 치료를 기본으로 하며 장기 치료가 필요할경우 도수치료와 함께 운동치료, 보행관련치료 등 다양한 방법으로 치료를 시행할수 있습니다.
충분한 답변이 되어 드리지 못해 죄송하며, 정확한 진단과 치료를 위해 내원 하실것을 권해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=81&page=22,관리자,11-11
추가 질문,,"첨부한 xray 사진으로는 특발성인지 기능성인지 알 수 없는가요?
온누리병원에 슈로스 등 측만증 전문 치료사가 계신가요?
통원시 어떤 방법으로 치료 진행하게 될지 알려주세요",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=79&page=22,송재준,10-18,"> 
 > 
 > 첨부한 xray 사진으로는 특발성인지 기능성인지 알 수 없는가요?
> 
> 온누리병원에 슈로스 등 측만증 전문 치료사가 계신가요?
> 통원시 어떤 방법으로 치료 진행하게 될지 알려주세요
 > 
 >
우선 사진상으로는 판단이 어려울듯 합니다. 본원의 촬영 방법과 보내주신 촬영 시기를 알수 없어 판단 하기 힘들듯 합니다.
슈로스등 측만증 전문 치료사의 경우 병원에 상주 하고 치료 방법은 치료사와 환자가 1:1로 치료를 진행하고 있으며 바른자세 및 필요한 근육강화 훈련등을 병행하여
치료를 진행 하고 있습니다.
자세한 상담은 내원하셔서 원장님과 상담을 권해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=82&page=22,관리자,11-11
측만증 원인,,"1. 측만이 있는데 특발성인지 기능성인지 알 수 있는 방법이 있나요? (31세 남성인데 측만이 있다는 것을 28세쯤 알게 되었습니다)
2. 특발성은 치료불가능하고 기능성은 후천적 요인이라 교정치료로 개선가능하다고 알고있습니다. 맞나요?
우선병원 방문하기전에 여쭤봅니다.
사진 첨부할게요(콥스 각도도 알고 싶습니다)",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=77&page=22,송재준,10-16,"> 
 > 
 > 1. 측만이 있는데 특발성인지 기능성인지 알 수 있는 방법이 있나요? (31세 남성인데 측만이 있다는 것을 28세쯤 알게 되었습니다)
> 
> 2. 특발성은 치료불가능하고 기능성은 후천적 요인이라 교정치료로 개선가능하다고 알고있습니다. 맞나요?
> 
> 우선병원 방문하기전에 여쭤봅니다.
> 사진 첨부할게요(콥스 각도도 알고 싶습니다)
 > 
 >
안녕하십니까 문의사항에 대한 답변을 도와드리겠습니다
1.일반적인 움직임 검사로 확인 할 수 있는 adam's test 가있구요, 특발성인지 정확히 알고 싶으시다면 X-ray 분석 시 Cobb's angle(척추뼈의 휘어진 정도의 각도)척추의 회전 정도를 보고 판별할 수 있습니다
2.기능성이 치료의 예후가 더 좋은 것은 사실이며(원인을 정확이 알 수 없는 특발성인 뼈자체의 구조적인 문제보다는 후천적 자세나 습관으로 인한 근육의 문제가 기능성입니다)
특발성척추측만증 은 척추 자체의 모양(cobb's angle의 각도)의 개선보다는 외형적인 모습의 변화나 기능적인부분(통증,움직임)이 개선 될 수 있는 부분이 큽니다
도수치료와 운동치료를 통해 척추뼈 자체의 퇴행이 심하게 오지 않으면 어느정도의 각도 개선도 효과는 있습니다
3.첨부된 사진의 화질상의 고려로 참고하시어 cobb's angle 약~17~18 도 되십니다",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=78&page=22,관리자,10-17
도수치료 가능한가요?,,"도수치료 가능한가요?
허리가 아파서 그러는데...
주사 치료만 하는건가요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=75&page=22,우승필,07-12,"안녕하세요
일단 답변은 도수치료는 가능 합니다.
허리가 아프시다고 하는데
먼저 원장님 진료 후 원장님께서 도수치료가 필요 하다고 판단되면
도수치료는 가능합니다.
주사치료는 환자분의 상태에 따라 다르지만 대부분 시행 하며
환자분께서 주사에 대한 거부감이 많이 있으실 경우
거기에 맞게 원장님께서 상담 및 치료를 진행 합니다.
감사합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=76&page=22,관리자,07-12
학교 검진에서 측만증 이라고 나왔는데 어떻해요,,"저~~ 학교에서 검진... 그런걸 했는데 측만증이 있다고 해요
무슨 병인지 전 아픈곳이 없는데
측만증이면 어떻게 해야 하는거에요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=73&page=22,방긋 방긋 ^^,07-12,"안녕하세요
우선 측만증이라고 하였다는데...
우선 측만이 있는것과 측만증은 척추의 뒤틀린 각이 몇도 인지에 따라
측만증과 단순히 측만이 있는것으로 판단 합니다.
뭐 어떻게 보면 둘다 같은 말이기는 한데.... 그죠
아무튼 측만증이 있다고 하면
저희 병원 홈페이지에 나와 있듯이  척추가 휘어져 있는것을 말합니다.
측만증의 경우 치료 시기가 중요 합니다.
학생들 특히 성장기에 있는 학생들의 경우 측만증 치료는 필요 하다고 판단하고 있습니다.
측만증의 경우 그대로 둘 경우 대부분 성인이 되어서도 측만증이 그대로 유지 될수 있고
더 심해 지는 경우가 많이 발생 합니다.
성장기의 측만증의 경우 대부분 특별한 증상이 없으며 심한경우 외형적으로 나타 나기도 합니다.
성자기에 있는 청소년의 경우 측만증을 적극적으로 치료 할경우 어느 정도 정상 범위로 돌아 올수 있으나
성인 측만증의 경우 정상 범위로 돌아 오기가 힘들다는 것만 인지 하고 계시면 되겠구요
측만증의 대부분은 성장기 이후 나이가 들수록 통증이 나타나는 경우가 많이 있습니다.
측만증이 나타난 부위 별로 차이는 있으나
허리 통증, 목 통증, 등 통증  기타 등등의 통증이 지속적으로 나타 날수 있으며
허리 디스크 또는 허리 협착증이 빠른 시기에 나타 날수 있습니다.
좀더 정확한 내용과 상담을 받고 싶다면 내원 하시여 검사를 진행하고
원장님과 상담을 받길 권해드립니다.
미성년자의 경우 부모님과 동행하는것을 추천해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=74&page=22,관리자,07-12
성장 클리닉 상담 받고 싶은데....,,"저희 아이의 키가 고민 입니다.
인터넷 보고 궁금한 점이 있어서요
성장클리닉을 다니면 키가 실제로 크는건가요
어떤식으로 키를 크게 하는거죠?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=71&page=22,최종일,07-12,"안녕하세요
일단 성장 클리닉을 문의 하시는데
저희 병원에서 성장 클리닉을 운영 하는것은 맞습니다.
일단 저희 병원에서는 아이의 검사를 먼저 진행 하게 됩니다.
X-ray 검사를 통하여 아이의 예상 키를 알려 드릴수 있구요
성장 클리닉은 조금 아이의 키가 클수 있도록 도와 주는 역할을 하는 것이라고 생각 하시는게 맞을듯 합니다.
우선 성장판을 자극 하는 여러가지 운동들을 시행 하고
도수 치료를 통하여 아이의 근육을 자극 하여 성장에 도움이 되도록 노력 하고 있습니다.
충분한 답변은 아닐것입니다.
정확한 검사를 위하여 내원하여 상담을 받아 보시길 권해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=72&page=22,관리자,07-12
측만증과 협착증은 다른 건가요?,,"측만증과 협착증은 다른 건가요?
협착증... 측만증 뭐가 다른거죠?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=69&page=22,송필환,02-14,"안녕하세요 ^^
우선 협착증과 측만증은 명확히 다른 질환입니다.
협착증이란 허리 뼈의 공간(디스크)이 협소해 지면서 허리 뼈들이 서로 붙는것을 말합니다.
뼈끼리 부디치료 마찰이 생기면서 신경을 건들어서 통증 또는 하체쪽으로 저림 증상등을 나타나게 되는데
이것을 협착증이라고 합니다.
협착증의 경우 디스크 증상을 동반하는 경우가 많이 있습니다.
측만증이란 허리의 척추 뼈가 S자 또는 C 자 형태로 휘어지게 되는것을 말하며
측만증의 경우 앞으로 숙였을때 모양의 뒤틀림 또는 X-ray 촬영으로 알수 있으면
어린 나이 또는 젋은 나이에서는 통증이 거의 나타 나지 않으나 나이가 들수록 통증 또는 외형적인 변화가
나타 납니다.
협착증의 경우 비수술적 요법 또는 수술적인 요법으로 증상을 호전 시킬수 있으나
측만증의 경우 나이가 들수록 치료 가 힘들어 질수 있습니다.
측만증인 경우 빠른 치료와 정확한 치료 방법으로 치료를 할것을 권해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=70&page=22,관리자,02-14
프롤로치료 하나요?,,"프롤로치료 가능한가요
가능하다면 팔꿈치에도 프롤로치료가 가능한가요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=67&page=22,손한조,02-14,"안녕하세요
우선 팔꿈치 프롤로 치료는 가능합니다.
병원에 내원하시여 원장님 진료 후 치료 방향과 기간을 설명들으시며 될듯하구요
병원에 내원하시여 김영환 원장님을 찾으시면 프롤로 치료는 언제든지 가능합니다.
감사합니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=68&page=23,관리자,02-14
측만증 치료 받고 싶은데 어떻게 하면 되나요?,,"안녕하세요
측만증 치료를 받고 싶은데 어떻게 해야 하나요?
측만증 진단은 받았는데 치료랑 비용이 궁금해요",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=64&page=23,김효상,01-11,"네
안녕하세요
우선 측만증의 경우 시기가 가장 중요합니다.
성장기의 청소년 및 유년기에 치료를 하는것이 가장 효과 적이며 성인의 경우
치료를 시행 하였을때 측만증 개선이 성장기의 아이들 보다는 더디고 본인이 생각하는 수준까지
개선이 안될수도 있다는 것을 알려 드립니다.
우선 저희 병원에서 측만증 치료는
검사시행,   결과 확인,  환자분의 상태에 맞는 치료를 하게 됩니다.
도수 치료 와 운동 치료를 병행 하여 치료를 진행하며 치료 시간은 1시간 정도 이며
저희 병원 전문인력(물리치료사)와 함께 치료를 진행 합니다.
비용은 환자분의 치료 방향과 치료 형태에 따라 비용이 다소 차이가 있습니다.
병원에 내원 하시여 검사 및 상담이 필요한 부분입니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=65&page=23,관리자,01-11
측만증 검사 및 치료 가능 여부를 알수 있을까요?,,"측만증 검사 및 치료를 하고 싶어요
어떻게 하면 되나요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=59&page=23,선진,12-28,"안녕하세요
온누리 통증의원입니다.  ^^
우선 측만증 검사는 여러 가지 방법이 있지만 가장 정확한 방법은 척추 전체 사진을 찍어 확인 하는 것입니다.
척추 전체 모양을 보고 척추의 틀어진 각도등을 확인 후 측만증 진단을 내리게 되며
치료는 환자분 상태에 따라 치료 방법이 조금씩 차이가 나게 됩니다.
우선 저희 병원에서는 도수치료(근막이완술)와 환자분 상태에 맞는 운동치료를 병행 하여 근본적인
측만증 치료를 하고자 합니다.
정확한 검사와 상담은 내원하시여 상담을 받아 보시실 권해드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=60&page=23,관리자,12-28
김영환 원장님 진료,,"안녕하세요
우선 김영환 원장님께서는 저희 병원에서 2019년 1월 3일 부터 진료 시작 하십니다.
벌써부터 예약을 많이 하시네요
방문 전 전화로 예약 부탁 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=58&page=23,관리자,12-28,No answer,N/A,N/A,N/A
김영환 원장님 언제부터 진료 하세요?,,"안녕하세요
김영환 원장님 께서 병원이 옴기신다고 해서요
원장님 언제부터 그병원서 진료 가능해요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=57&page=23,박성호,12-28,No answer,N/A,N/A,N/A
힐트테라피 치료 가능한가요?,,"병원에 힐트테라피(고강도레이져) 치료 가능한가요?
가능 하다면 예약을 따로 해야 하나요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=55&page=23,효진,12-28,"안녕하세요  ^^
우선 답변은 힐트테라피 치료는 언제든지 가능합니다.
예약을 해주시면 좋아요~~~~   ^^
우선 저희 병원에서 원장님 진료를 받은 후 힐트테라피 치료 적용 부위인지
치료를 하게 되면 어떻게 얼마나 필요한지는 진료 후 결정 됩니다.
우선 내원 하시여 진료를 받아보시길 권해드려요
힐트 치료는 언제든지 가능합니다.
저희 병원 힐트테라피 버전은 3.0 입니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=56&page=23,관리자,12-28
다른 병원에서 거북목 진단을 받았어요,,"다른 병원에서 거북목 진단을 받았는데요
집이 이근처라 여기서 치료가 가능한지 문의 드려요
거북목 치료는 어떻게 진행 되는지 비용은 얼마 인지 알고 싶어요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=53&page=23,라울,12-08,"안녕하세요
일단 거북목 진단을 받으셨다지만 사진이 있다면 저희 병원에 내원 하실때 재출 하시고요
만약 사진이 없다면 저희 병원에서 한번더 검사를 진행 하여야 할듯 합니다.
거북목 진단이 맞다면
저희 병원에서는 도수 치료 및 바른 자세교육 운동 치료를 통하여 치료를 진행하며
치료 시간은 1시간 정도 소요 됩니다.
만약 환자분이 목, 어깨, 등  통증이 있다면 통증 완화치료도 같이 병행 하게 됩니다.
비용은 내원 하시여 어떤 치료를 하느냐에 따라 차이 있을수 있습니다.
내원하시여 상담 및 검사를 권해드리며 충분한 답변이 되었으면 좋겠네요",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=54&page=23,관리자,12-08
"조금만 걸어도 아파해요 ㅡ,.ㅡ",,"안녕하세요
중학교 2학년 여자 아이를 둔 엄마입니다.
아이가 조금만 걸어도 허리 아래쪽이 아파다고 해요
같이 다니고 싶은데 조금만 걸어도 아프다고 하니 같이 다닐수도 없어요
뭐가 문제 인지 모르겠어요",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=51&page=23,소진엄마,12-08,"안녕하세요
우선 조금만 걸어도 아파다면....
흠~~~ 글쎄요
원인은 다양 하겠지만 우선 저희 병원에서는
골판틀어짐, 측만증, 다리길이 차이..... 등 이 의심됩니다.
우선 검사를 통하여 확인이 필요 할것으로 생각되며...
검사 결과에 따라 치료 방향이 결정하면 될것 같습니다.
검사를 해보지 않고는 정확한 답변을 드릴수 없어 죄송하네요
내원하셔서 상담 및 검사를 해보시길 권해드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=52&page=23,관리자,12-08
측만증 치료 시간은 얼마나 결려요?,,"측만증 치료를 하게 되면 시간은 어떻게 걸리나요?
직장인인데 치료 시간이나 뭐 요일 같은게 궁금한데요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=49&page=23,조민혜,12-07,"안녕하세요
저희 병원에서 측만증 치료 시간은 1시간 정도 걸립니다.
저희 병원은 예약제로 운영되며 타병원에서 측만증 진단을 받았다고 하더라도
저희 병원에서 간단한 검사를 시행 후 측만증 치료 여부를 결정 하오니
내원하시여 상담을 받으시길 바랍니다.
참고로 저희 병원은 저녁 8시 까지 예약을 받아 운동치료를 시행하오니
전화로 문의 또는 내원 하시길 바랍니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=50&page=23,관리자,12-07
아이가 운동 선수 입니다.,,"안녕하세요
저희 아이가 축구 선수를 하고 있는데요
운동선수 크리닉이 있던데...
어떤것을 가는 건가요?",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=47&page=24,희승맘,12-07,"네 안녕하세요
우선 아이가 축구 선수라고 하시는데 몇학년인지 나와 있지 않네요  ^^
축구 선수의 경우 하체쪽으로 많은 운동을 하는 종목입니다.
우선 저희 병원에서는 아이가 통증이 있다면 통증을 조절하는 치료를 먼저 시행하고
하지 전방, 후방 근막이완술을 시행하여 근육을 부드럽게 만들어 줌니다.
또한 몇가지 검사를 통하여 아이에게 필요한 운동을 처방하여 기량을 향상시키기 위해 노력 하고 있습니다.
발란스 운동, 부분 근력강화 운동등을 시행합니다.
성장기의 아이의 경우 성장 크리닉 또한 같이 진행하여 아이의 성장을 돕도록 노력하고 있습니다.
자세한 설명은 내원 하시여 추가 궁금한 사항을 확인 하시기 바랍니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=48&page=24,관리자,12-07
측만증의 주요 증상이 있나요?,,"혹시 측만증이 있는 경우 주요 증상이 있나요
어떤 증상이 나타 나는지 궁금하네요",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=45&page=24,희진,12-06,"안녕하세요
측만증 증상이 궁금하시다고 하시는데....
우선 측만증이 있는 경우
외형적으로 한쪽 어깨가 처짐
허리를 숙였을때 척추모양이 틀어짐.
허리 등 통증.
성장 저해 등 이 나타날수 있습니다.
우선 측만증의 경우 성장기의 아이들경우 통증이나 외형적인 변화가 없을수도 있습니다.
측만증이 문제가 되는 것은 성장기가 끝난 후 통증이 나타나고 심한 경우 폐의 기능을 저하 시키게 됩니다.
측만증은 치료 시기(성장기)가 무엇보다 중요 합니다.
정확한 검사를 통하여 치료 시기를 결정하시기 바랍니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=46&page=24,관리자,12-06
아이가 허리가 아프다고 해요,,"안녕하세요
아이가 중학생인데 허리가 아프다고 해요
마사지를 해도 잠시뿐이고
계속적으로 허리 통증을 호소 하네요
측만증 일까요 외형적으로는 아무런 이상이 없는것 같은데....",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=43&page=24,철호맘,12-06,"안녕하세요
우선 아이가 허리가 아프다고 하는 이유는 여러가지가 있습니다.
단순한 요통, 측만증, 잘못된 자세, 간혹 디스크일 수도 있습니다.
만약 측만증 때문에 허리 통증이 발생 하는 것이라면 저희 병원에서 간단한 검사를 통하여
허리 통증을 줄일수 있습니다.
우선 검사가 선행 되어야 할것이며 혹 디스크 일경우 다리저림 등이 같이 나타날수 있습니다.
단순히 허리가 계속 아프다면 디스크 보다는 다른 원인일 가능성이 많으므로 내원이 통하여 상담을 받아 볼것을 권해 드립니다.",http://xn--od1b68l0cz88csgeeoi.com/bbs/board.php?bo_table=online&wr_id=44&page=24,관리자,12-06
